Timestep,formula,C_cout,H_count,C/H,H/C
374.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
374.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
375.0094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
375.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
375.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
375.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
375.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
376.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
376.2094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
376.4094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
376.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
376.8094, 'C64H32', 64, 32, 2.0, 0.5
377.0094, 'C62H36', 62, 36, 1.7222222222222223, 0.5806451612903226
377.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
377.4094, 'C44H23', 44, 23, 1.9130434782608696, 0.5227272727272727
377.6094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
377.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
378.0094, 'C61H31', 61, 31, 1.967741935483871, 0.5081967213114754
378.2094, 'C59H30', 59, 30, 1.9666666666666666, 0.5084745762711864
378.4094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
378.6094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
378.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
379.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
379.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
379.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
379.6094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
379.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
380.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
380.2094, 'C60H30', 60, 30, 2.0, 0.5
380.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
380.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
380.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
381.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
381.2094, 'C58H33', 58, 33, 1.7575757575757576, 0.5689655172413793
381.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
381.6094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
381.8094, 'C62H36', 62, 36, 1.7222222222222223, 0.5806451612903226
382.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
382.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
382.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
382.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
382.8094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
383.0094, 'C57H29', 57, 29, 1.9655172413793103, 0.5087719298245614
383.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
383.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
383.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
383.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
384.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
384.2094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
384.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
384.6094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
384.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
385.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
385.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
385.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
385.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
385.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
386.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
386.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
386.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
386.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
386.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
387.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
387.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
387.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
387.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
387.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
388.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
388.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
388.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
388.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
388.8094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
389.0094, 'C63H31', 63, 31, 2.032258064516129, 0.49206349206349204
389.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
389.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
389.6094, 'C58H28', 58, 28, 2.0714285714285716, 0.4827586206896552
389.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
390.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
390.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
390.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
390.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
390.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
391.0094, 'C63H31', 63, 31, 2.032258064516129, 0.49206349206349204
391.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
391.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
391.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
391.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
392.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
392.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
392.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
392.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
392.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
393.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
393.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
393.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
393.6094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
393.8094, 'C58H32', 58, 32, 1.8125, 0.5517241379310345
394.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
394.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
394.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
394.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
394.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
395.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
395.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
395.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
395.6094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
395.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
396.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
396.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
396.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
396.6094, 'C40H23', 40, 23, 1.7391304347826086, 0.575
396.8094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
397.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
397.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
397.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
397.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
397.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
398.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
398.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
398.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
398.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
398.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
399.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
399.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
399.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
399.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
399.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
400.0094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
400.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
400.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
400.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
400.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
401.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
401.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
401.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
401.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
401.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
402.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
402.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
402.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
402.6094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
402.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
403.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
403.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
403.4094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
403.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
403.8094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
404.0094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
404.2094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
404.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
404.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
404.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
405.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
405.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
405.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
405.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
405.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
406.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
406.2094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
406.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
406.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
406.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
407.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
407.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
407.4094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
407.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
407.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
408.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
408.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
408.4094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
408.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
408.8094, 'C62H37', 62, 37, 1.6756756756756757, 0.5967741935483871
409.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
409.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
409.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
409.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
409.8094, 'C81H44', 81, 44, 1.8409090909090908, 0.5432098765432098
410.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
410.2094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
410.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
410.6094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
410.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
411.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
411.2094, 'C60H30', 60, 30, 2.0, 0.5
411.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
411.6094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
411.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
412.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
412.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
412.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
412.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
412.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
413.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
413.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
413.4094, 'C63H38', 63, 38, 1.6578947368421053, 0.6031746031746031
413.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
413.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
414.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
414.2094, 'C64H39', 64, 39, 1.641025641025641, 0.609375
414.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
414.6094, 'C63H37', 63, 37, 1.7027027027027026, 0.5873015873015873
414.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
415.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
415.2094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
415.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
415.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
415.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
416.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
416.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
416.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
416.6094, 'C98H52', 98, 52, 1.8846153846153846, 0.5306122448979592
416.8094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
417.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
417.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
417.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
417.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
417.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
418.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
418.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
418.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
418.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
418.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
419.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
419.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
419.4094, 'C61H35', 61, 35, 1.7428571428571429, 0.5737704918032787
419.6094, 'C62H35', 62, 35, 1.7714285714285714, 0.5645161290322581
419.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
420.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
420.2094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
420.4094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
420.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
420.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
421.0094, 'C62H32', 62, 32, 1.9375, 0.5161290322580645
421.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
421.4094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
421.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
421.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
422.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
422.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
422.4094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
422.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
422.8094, 'C58H30', 58, 30, 1.9333333333333333, 0.5172413793103449
423.0094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
423.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
423.4094, 'C60H30', 60, 30, 2.0, 0.5
423.6094, 'C62H35', 62, 35, 1.7714285714285714, 0.5645161290322581
423.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
424.0094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
424.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
424.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
424.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
424.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
425.0094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
425.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
425.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
425.6094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
425.8094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
426.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
426.2094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
426.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
426.6094, 'C64H38', 64, 38, 1.6842105263157894, 0.59375
426.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
427.0094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
427.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
427.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
427.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
427.8094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
428.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
428.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
428.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
428.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
428.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
429.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
429.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
429.4094, 'C61H33', 61, 33, 1.8484848484848484, 0.5409836065573771
429.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
429.8094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
430.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
430.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
430.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
430.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
430.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
431.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
431.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
431.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
431.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
431.8094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
432.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
432.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
432.4094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
432.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
432.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
433.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
433.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
433.4094, 'C59H31', 59, 31, 1.903225806451613, 0.5254237288135594
433.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
433.8094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
434.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
434.2094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
434.4094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
434.6094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
434.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
435.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
435.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
435.4094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
435.6094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
435.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
436.0094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
436.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
436.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
436.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
436.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
437.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
437.2094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
437.4094, 'C63H36', 63, 36, 1.75, 0.5714285714285714
437.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
437.8094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
438.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
438.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
438.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
438.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
438.8094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
439.0094, 'C59H28', 59, 28, 2.107142857142857, 0.4745762711864407
439.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
439.4094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
439.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
439.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
440.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
440.2094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
440.4094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
440.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
440.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
441.0094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
441.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
441.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
441.6094, 'C64H31', 64, 31, 2.064516129032258, 0.484375
441.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
442.0094, 'C63H33', 63, 33, 1.9090909090909092, 0.5238095238095238
442.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
442.4094, 'C61H31', 61, 31, 1.967741935483871, 0.5081967213114754
442.6094, 'C62H35', 62, 35, 1.7714285714285714, 0.5645161290322581
442.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
443.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
443.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
443.4094, 'C63H35', 63, 35, 1.8, 0.5555555555555556
443.6094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
443.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
444.0094, 'C60H31', 60, 31, 1.935483870967742, 0.5166666666666667
444.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
444.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
444.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
444.8094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
445.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
445.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
445.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
445.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
445.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
446.0094, 'C63H34', 63, 34, 1.8529411764705883, 0.5396825396825397
446.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
446.4094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
446.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
446.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
447.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
447.2094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
447.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
447.6094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
447.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
448.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
448.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
448.4094, 'C62H34', 62, 34, 1.8235294117647058, 0.5483870967741935
448.6094, 'C64H32', 64, 32, 2.0, 0.5
448.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
449.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
449.2094, 'C62H34', 62, 34, 1.8235294117647058, 0.5483870967741935
449.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
449.6094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
449.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
450.0094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
450.2094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
450.4094, 'C63H31', 63, 31, 2.032258064516129, 0.49206349206349204
450.6094, 'C79H42', 79, 42, 1.880952380952381, 0.5316455696202531
450.8094, 'C64H33', 64, 33, 1.9393939393939394, 0.515625
451.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
451.2094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
451.4094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
451.6094, 'C64H32', 64, 32, 2.0, 0.5
451.8094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
452.0094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
452.2094, 'C64H32', 64, 32, 2.0, 0.5
452.4094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
452.6094, 'C64H34', 64, 34, 1.8823529411764706, 0.53125
452.8094, 'C64H37', 64, 37, 1.7297297297297298, 0.578125
453.0094, 'C60H34', 60, 34, 1.7647058823529411, 0.5666666666666667
453.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
453.4094, 'C63H32', 63, 32, 1.96875, 0.5079365079365079
453.6094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
453.8094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
454.0094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
454.2094, 'C64H32', 64, 32, 2.0, 0.5
454.4094, 'C64H30', 64, 30, 2.1333333333333333, 0.46875
454.6094, 'C60H33', 60, 33, 1.8181818181818181, 0.55
454.8094, 'C64H36', 64, 36, 1.7777777777777777, 0.5625
455.0094, 'C60H32', 60, 32, 1.875, 0.5333333333333333
455.2094, 'C64H35', 64, 35, 1.8285714285714285, 0.546875
455.4094, 'C62H33', 62, 33, 1.878787878787879, 0.532258064516129
