Timestep,C2H2,HO,H2,C4H4,H2O,H,C2H3,C2H,C4H5O,C4H3,C2H4O,C2HO,C2,O,CH2,C3H3O,CH3O,C2H3O,C2H2O,CO,CH4O2,CH2O,H3O,C3H3,C3H4,C2H4,C3H2,C3H,C4H2,CHO,CH3,CH5O,CH5,CH4,C4H,C4H4O,C3H6,C4H5,C4,C4H3O,C3H5,C2H5,C3,C4H2O,CH,C3H7,C,C4H6,H3,C4HO,C3H5O,C2H7,C3H4O,C4H8,C4H7,C2H6,H4O,CH4O,C4H9,CH6
10417000,2,0,175,0,5,1,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10419000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10420000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10421000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10422000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10423000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10424000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10425000,2,0,174,0,5,3,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10426000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10427000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10428000,2,0,174,0,5,2,2,3,0,1,0,0,2,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10429000,2,0,174,0,5,2,2,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10431000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10432000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10433000,2,0,173,0,5,4,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10434000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10435000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10436000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10437000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10438000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439000,2,0,174,0,5,2,2,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10440000,2,0,174,0,5,2,2,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10441000,2,0,174,0,5,2,2,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10442000,2,0,174,0,5,1,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10443000,2,0,174,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10444000,2,0,174,0,5,1,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10445000,2,0,175,0,5,1,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10446000,2,0,175,0,5,2,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10447000,2,0,176,0,5,0,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10448000,2,0,175,0,5,0,2,3,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10449000,2,0,176,0,5,0,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450000,2,0,174,0,5,3,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,3,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10451000,2,0,176,0,5,1,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10452000,2,0,175,0,5,3,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10453000,2,0,176,0,5,1,2,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,1,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10454000,2,0,174,0,5,2,0,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10455000,2,0,173,0,5,5,0,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,3,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10456000,2,0,175,0,5,2,1,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10457000,2,0,175,0,5,2,1,3,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10458000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,1,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10459000,2,0,175,0,5,2,1,4,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460000,2,0,174,0,5,3,1,4,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,2,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10461000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462000,1,0,175,0,5,3,1,5,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10463000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10464000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10465000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10466000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10467000,2,0,175,0,5,2,1,4,0,1,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10468000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10469000,2,0,174,1,5,2,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10470000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10471000,2,0,173,1,5,2,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10472000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10473000,2,0,173,1,5,2,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10474000,2,0,173,1,5,1,1,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,1,1,0,0,0,4,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10475000,2,0,173,1,5,1,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,1,1,0,0,0,4,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10476000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10477000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10478000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10479000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10480000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10482000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10483000,2,0,174,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10484000,2,0,173,1,5,2,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10485000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10486000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10487000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10488000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10489000,2,0,174,0,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10490000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10491000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10492000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,2,1,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10493000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10494000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10495000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10496000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10497000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,1,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10498000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10499000,2,0,173,1,5,4,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500000,2,0,174,1,5,2,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10501000,2,0,175,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502000,2,0,175,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10503000,2,0,175,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10504000,2,0,176,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10505000,2,0,176,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10506000,2,0,176,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,1,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10507000,2,0,176,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,3,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10508000,2,0,176,1,5,1,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10509000,2,0,176,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10510000,2,0,176,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10511000,2,0,176,1,5,1,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10512000,2,0,176,1,5,0,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10513000,2,0,176,1,5,0,1,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10514000,2,0,176,1,5,0,1,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10515000,2,0,176,1,5,0,1,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10516000,2,0,176,1,5,0,1,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10517000,2,0,176,1,5,2,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10518000,2,0,176,1,5,0,1,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10519000,2,0,175,1,5,1,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10520000,2,0,176,1,5,0,1,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10521000,2,0,175,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,4,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10522000,2,0,176,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10523000,2,0,176,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10524000,2,0,176,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10525000,2,0,176,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10526000,2,0,176,1,5,0,1,3,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,2,2,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
