Timestep,HO,H2O,O,H3O,H4O
7941000,0,6,0,0,0
7942000,0,6,0,0,0
7943000,0,6,0,0,0
7944000,0,6,0,0,0
7945000,0,6,0,0,0
7946000,0,6,0,0,0
7947000,0,6,0,0,0
7948000,0,6,0,0,0
7949000,0,6,0,0,0
7950000,0,6,0,0,0
7951000,0,6,0,0,0
7952000,0,6,0,0,0
7953000,0,6,0,0,0
7954000,0,6,0,0,0
7955000,0,6,0,0,0
7956000,0,6,0,0,0
7957000,0,6,0,0,0
7958000,0,6,0,0,0
7959000,0,6,0,0,0
7960000,0,6,0,0,0
7961000,0,6,0,0,0
7962000,0,6,0,0,0
7963000,0,6,0,0,0
7964000,0,6,0,0,0
7965000,0,6,0,0,0
7966000,0,6,0,0,0
7967000,0,6,0,0,0
7968000,0,6,0,0,0
7969000,0,6,0,0,0
7970000,0,6,0,0,0
7971000,0,6,0,0,0
7972000,0,6,0,0,0
7973000,0,6,0,0,0
7974000,0,6,0,0,0
7975000,0,6,0,0,0
7976000,0,6,0,0,0
7977000,0,6,0,0,0
7978000,0,6,0,0,0
7979000,0,6,0,0,0
7980000,0,6,0,0,0
7981000,0,6,0,0,0
7982000,0,6,0,0,0
7983000,0,6,0,0,0
7984000,0,6,0,0,0
7985000,0,6,0,0,0
7986000,0,6,0,0,0
7987000,0,6,0,0,0
7988000,0,6,0,0,0
7989000,0,6,0,0,0
7990000,0,6,0,0,0
7991000,0,6,0,0,0
7992000,0,6,0,0,0
7993000,0,6,0,0,0
7994000,0,6,0,0,0
7995000,0,6,0,0,0
7996000,0,6,0,0,0
7997000,0,6,0,0,0
7998000,0,6,0,0,0
7999000,0,6,0,0,0
8000000,0,6,0,0,0
8001000,0,6,0,0,0
8002000,0,6,0,0,0
8003000,0,6,0,0,0
8004000,0,6,0,0,0
8005000,0,6,0,0,0
8006000,0,6,0,0,0
8007000,0,6,0,0,0
8008000,0,6,0,0,0
8009000,0,6,0,0,0
8010000,0,6,0,0,0
8011000,0,6,0,0,0
8012000,0,6,0,0,0
8013000,0,6,0,0,0
8014000,0,6,0,0,0
8015000,0,6,0,0,0
8016000,0,6,0,0,0
8017000,0,6,0,0,0
8018000,0,6,0,0,0
8019000,0,6,0,0,0
8020000,0,6,0,0,0
8021000,0,6,0,0,0
8022000,0,6,0,0,0
8023000,0,6,0,0,0
8024000,0,6,0,0,0
8025000,0,6,0,0,0
8026000,0,6,0,0,0
8027000,0,6,0,0,0
8028000,0,6,0,0,0
8029000,0,6,0,0,0
8030000,0,6,0,0,0
8031000,0,6,0,0,0
8032000,0,6,0,0,0
8033000,0,6,0,0,0
8034000,0,6,0,0,0
8035000,0,6,0,0,0
8036000,0,5,0,0,0
8037000,0,6,0,0,0
8038000,0,6,0,0,0
8039000,0,6,0,0,0
8040000,0,6,0,0,0
8041000,0,6,0,0,0
8042000,0,6,0,0,0
8043000,0,6,0,0,0
8044000,0,6,0,0,0
8045000,0,6,0,0,0
8046000,0,6,0,0,0
8047000,0,6,0,0,0
8048000,0,6,0,0,0
8049000,0,6,0,0,0
8050000,0,6,0,0,0
8051000,0,6,0,0,0
8052000,0,5,0,1,0
8053000,0,6,0,0,0
8054000,0,5,0,1,0
8055000,0,5,0,1,0
8056000,0,5,0,1,0
8057000,0,6,0,0,0
8058000,0,6,0,0,0
8059000,0,5,0,1,0
8060000,0,5,0,1,0
8061000,0,5,0,1,0
8062000,0,5,0,1,0
8063000,0,5,0,1,0
8064000,0,5,0,1,0
8065000,0,5,0,1,0
8066000,0,5,0,1,0
8067000,0,6,0,0,0
8068000,0,6,0,0,0
8069000,0,6,0,0,0
8070000,0,6,0,0,0
8071000,0,6,0,0,0
8072000,0,6,0,0,0
8073000,0,6,0,0,0
8074000,0,6,0,0,0
8075000,0,6,0,0,0
8076000,0,6,0,0,0
8077000,0,6,0,0,0
8078000,0,6,0,0,0
8079000,0,6,0,0,0
8080000,0,6,0,0,0
8081000,0,6,0,0,0
8082000,0,6,0,0,0
8083000,0,6,0,0,0
8084000,0,6,0,0,0
8085000,0,6,0,0,0
8086000,0,6,0,0,0
8087000,0,6,0,0,0
8088000,0,6,0,0,0
8089000,0,6,0,0,0
8090000,0,6,0,0,0
8091000,0,6,0,0,0
8092000,0,6,0,0,0
8093000,0,6,0,0,0
8094000,0,6,0,0,0
8095000,0,6,0,0,0
8096000,0,6,0,0,0
8097000,0,6,0,0,0
8098000,0,6,0,0,0
8099000,0,6,0,0,0
8100000,0,6,0,0,0
8101000,0,6,0,0,0
8102000,0,6,0,0,0
8103000,0,6,0,0,0
8104000,0,6,0,0,0
8105000,0,6,0,0,0
8106000,0,6,0,0,0
8107000,0,6,0,0,0
8108000,0,6,0,0,0
8109000,0,6,0,0,0
8110000,0,6,0,0,0
8111000,0,6,0,0,0
8112000,0,6,0,0,0
8113000,0,6,0,0,0
8114000,0,6,0,0,0
8115000,0,6,0,0,0
8116000,0,6,0,0,0
8117000,0,6,0,0,0
8118000,0,6,0,0,0
8119000,0,6,0,0,0
8120000,0,6,0,0,0
8121000,0,6,0,0,0
8122000,0,6,0,0,0
8123000,0,6,0,0,0
8124000,0,6,0,0,0
8125000,0,6,0,0,0
8126000,0,6,0,0,0
8127000,0,6,0,0,0
8128000,0,6,0,0,0
8129000,0,6,0,0,0
8130000,0,6,0,0,0
8131000,0,6,0,0,0
8132000,0,6,0,0,0
8133000,0,6,0,0,0
8134000,0,6,0,0,0
8135000,0,6,0,0,0
8136000,0,6,0,0,0
8137000,0,6,0,0,0
8138000,0,6,0,0,0
8139000,0,6,0,0,0
8140000,0,6,0,0,0
8141000,0,6,0,0,0
8142000,0,6,0,0,0
8143000,0,6,0,0,0
8144000,0,6,0,0,0
8145000,0,6,0,0,0
8146000,0,6,0,0,0
8147000,0,6,0,0,0
8148000,0,6,0,0,0
8149000,0,6,0,0,0
8150000,0,6,0,0,0
8151000,0,6,0,0,0
8152000,0,6,0,0,0
8153000,0,6,0,0,0
8154000,0,6,0,0,0
8155000,0,6,0,0,0
8156000,0,6,0,0,0
8157000,0,6,0,0,0
8158000,0,6,0,0,0
8159000,0,6,0,0,0
8160000,0,6,0,0,0
8161000,0,6,0,0,0
8162000,0,6,0,0,0
8163000,0,6,0,0,0
8164000,0,6,0,0,0
8165000,0,6,0,0,0
8166000,0,6,0,0,0
8167000,0,6,0,0,0
8168000,0,6,0,0,0
8169000,0,6,0,0,0
8170000,0,6,0,0,0
8171000,0,6,0,0,0
8172000,0,6,0,0,0
8173000,0,6,0,0,0
8174000,0,6,0,0,0
8175000,0,6,0,0,0
8176000,0,6,0,0,0
8177000,0,6,0,0,0
8178000,0,6,0,0,0
8179000,0,6,0,0,0
8180000,0,6,0,0,0
8181000,0,6,0,0,0
8182000,0,6,0,0,0
8183000,0,6,0,0,0
8184000,0,6,0,0,0
8185000,0,6,0,0,0
8186000,0,6,0,0,0
8187000,0,6,0,0,0
8188000,0,6,0,0,0
8189000,0,6,0,0,0
8190000,0,6,0,0,0
8191000,0,6,0,0,0
8192000,0,6,0,0,0
8193000,0,6,0,0,0
8194000,0,6,0,0,0
8195000,0,6,0,0,0
8196000,0,6,0,0,0
8197000,0,6,0,0,0
8198000,0,6,0,0,0
8199000,0,6,0,0,0
8200000,0,6,0,0,0
8201000,0,6,0,0,0
8202000,0,6,0,0,0
8203000,0,6,0,0,0
8204000,0,6,0,0,0
8205000,0,6,0,0,0
8206000,0,6,0,0,0
8207000,0,6,0,0,0
8208000,0,6,0,0,0
8209000,0,6,0,0,0
8210000,0,6,0,0,0
8211000,0,6,0,0,0
8212000,0,6,0,0,0
8213000,0,6,0,0,0
8214000,0,6,0,0,0
8215000,0,6,0,0,0
8216000,0,6,0,0,0
8217000,0,6,0,0,0
8218000,0,6,0,0,0
8219000,0,6,0,0,0
8220000,0,6,0,0,0
8221000,0,6,0,0,0
8222000,0,6,0,0,0
8223000,0,6,0,0,0
8224000,0,6,0,0,0
8225000,0,6,0,0,0
8226000,0,6,0,0,0
8227000,0,6,0,0,0
8228000,0,6,0,0,0
8229000,0,6,0,0,0
8230000,0,6,0,0,0
8231000,0,6,0,0,0
8232000,0,6,0,0,0
8233000,0,6,0,0,0
8234000,0,6,0,0,0
8235000,0,6,0,0,0
8236000,0,6,0,0,0
8237000,0,6,0,0,0
8238000,0,6,0,0,0
8239000,0,6,0,0,0
8240000,0,6,0,0,0
8241000,0,6,0,0,0
8242000,0,6,0,0,0
8243000,0,6,0,0,0
8244000,0,6,0,0,0
8245000,0,6,0,0,0
8246000,0,6,0,0,0
8247000,0,6,0,0,0
8248000,0,6,0,0,0
8249000,0,6,0,0,0
8250000,0,6,0,0,0
8251000,0,6,0,0,0
8252000,0,6,0,0,0
8253000,0,6,0,0,0
8254000,0,6,0,0,0
8255000,0,6,0,0,0
8256000,0,6,0,0,0
8257000,0,6,0,0,0
8258000,0,6,0,0,0
8259000,0,6,0,0,0
8260000,0,6,0,0,0
8261000,0,6,0,0,0
8262000,0,6,0,0,0
8263000,0,6,0,0,0
8264000,0,6,0,0,0
8265000,0,6,0,0,0
8266000,0,6,0,0,0
8267000,0,6,0,0,0
8268000,0,6,0,0,0
8269000,0,6,0,0,0
8270000,0,6,0,0,0
8271000,0,6,0,0,0
8272000,0,6,0,0,0
8273000,0,6,0,0,0
8274000,0,6,0,0,0
8275000,0,6,0,0,0
8276000,0,6,0,0,0
8277000,0,6,0,0,0
8278000,0,6,0,0,0
8279000,0,6,0,0,0
8280000,0,6,0,0,0
8281000,0,6,0,0,0
8282000,0,6,0,0,0
8283000,0,6,0,0,0
8284000,0,6,0,0,0
8285000,0,6,0,0,0
8286000,0,6,0,0,0
8287000,0,6,0,0,0
8288000,0,6,0,0,0
8289000,0,6,0,0,0
8290000,0,6,0,0,0
8291000,0,6,0,0,0
8292000,0,6,0,0,0
8293000,0,6,0,0,0
8294000,0,6,0,0,0
8295000,0,6,0,0,0
8296000,0,6,0,0,0
8297000,0,6,0,0,0
8298000,0,6,0,0,0
8299000,0,6,0,0,0
8300000,0,6,0,0,0
8300027,0,6,0,0,0
8301000,0,6,0,0,0
8302000,0,6,0,0,0
8303000,0,6,0,0,0
8304000,0,6,0,0,0
8305000,0,6,0,0,0
8306000,0,6,0,0,0
8307000,0,6,0,0,0
8308000,0,6,0,0,0
8309000,0,6,0,0,0
8310000,0,6,0,0,0
8311000,0,6,0,0,0
8312000,0,6,0,0,0
8313000,0,6,0,0,0
8314000,0,6,0,0,0
8315000,0,6,0,0,0
8316000,0,6,0,0,0
8317000,0,6,0,0,0
8318000,0,6,0,0,0
8319000,0,6,0,0,0
8320000,0,6,0,0,0
8321000,0,6,0,0,0
8322000,0,6,0,0,0
8323000,0,6,0,0,0
8324000,0,6,0,0,0
8325000,0,6,0,0,0
8326000,0,6,0,0,0
8327000,0,6,0,0,0
8328000,0,6,0,0,0
8329000,0,6,0,0,0
8330000,0,6,0,0,0
8331000,0,6,0,0,0
8332000,0,6,0,0,0
8333000,0,6,0,0,0
8334000,0,6,0,0,0
8335000,0,6,0,0,0
8336000,0,6,0,0,0
8337000,0,6,0,0,0
8338000,0,6,0,0,0
8339000,0,6,0,0,0
8340000,0,6,0,0,0
8341000,0,6,0,0,0
8342000,0,6,0,0,0
8343000,0,6,0,0,0
8344000,0,6,0,0,0
8345000,0,6,0,0,0
8346000,0,6,0,0,0
8347000,0,6,0,0,0
8348000,0,6,0,0,0
8349000,0,6,0,0,0
8350000,0,6,0,0,0
8351000,0,6,0,0,0
8352000,0,6,0,0,0
8353000,0,6,0,0,0
8354000,0,6,0,0,0
8355000,0,6,0,0,0
8356000,0,6,0,0,0
8357000,0,6,0,0,0
8358000,0,6,0,0,0
8359000,0,6,0,0,0
8360000,0,6,0,0,0
8361000,0,6,0,0,0
8362000,0,6,0,0,0
8363000,0,6,0,0,0
8364000,0,6,0,0,0
8365000,0,6,0,0,0
8366000,0,6,0,0,0
8367000,0,6,0,0,0
8368000,0,6,0,0,0
8369000,0,6,0,0,0
8370000,0,6,0,0,0
8371000,0,6,0,0,0
8372000,0,6,0,0,0
8373000,0,6,0,0,0
8374000,0,6,0,0,0
8375000,0,6,0,0,0
8376000,0,6,0,0,0
8377000,0,6,0,0,0
8378000,0,6,0,0,0
8379000,0,6,0,0,0
8380000,0,6,0,0,0
8381000,0,6,0,0,0
8382000,0,6,0,0,0
8383000,0,6,0,0,0
8384000,0,6,0,0,0
8385000,0,6,0,0,0
8386000,0,6,0,0,0
8387000,0,6,0,0,0
8388000,0,6,0,0,0
8389000,0,6,0,0,0
8390000,0,6,0,0,0
8391000,0,6,0,0,0
8392000,0,6,0,0,0
8393000,0,6,0,0,0
8394000,0,6,0,0,0
8395000,0,6,0,0,0
8396000,0,6,0,0,0
8397000,0,6,0,0,0
8398000,0,6,0,0,0
8399000,0,6,0,0,0
8400000,0,6,0,0,0
8401000,0,6,0,0,0
8402000,0,6,0,0,0
8403000,0,6,0,0,0
8404000,0,6,0,0,0
8405000,0,6,0,0,0
8406000,0,6,0,0,0
8407000,0,6,0,0,0
8408000,0,6,0,0,0
8409000,0,6,0,0,0
8410000,0,6,0,0,0
8411000,0,6,0,0,0
8412000,0,6,0,0,0
8413000,0,6,0,0,0
8414000,0,6,0,0,0
8415000,0,6,0,0,0
8416000,0,6,0,0,0
8417000,0,6,0,0,0
8418000,0,6,0,0,0
8419000,0,6,0,0,0
8420000,0,6,0,0,0
8421000,0,6,0,0,0
8422000,0,6,0,0,0
8423000,0,6,0,0,0
8424000,0,6,0,0,0
8425000,0,6,0,0,0
8426000,0,6,0,0,0
8427000,0,6,0,0,0
8428000,0,6,0,0,0
8429000,0,6,0,0,0
8430000,0,6,0,0,0
8431000,0,6,0,0,0
8432000,0,6,0,0,0
8433000,0,6,0,0,0
8434000,0,6,0,0,0
8435000,0,6,0,0,0
8436000,0,6,0,0,0
8437000,0,6,0,0,0
8438000,0,6,0,0,0
8439000,0,6,0,0,0
8440000,0,6,0,0,0
8441000,0,6,0,0,0
8442000,0,6,0,0,0
8443000,0,6,0,0,0
8444000,0,6,0,0,0
8445000,0,6,0,0,0
8446000,0,6,0,0,0
8447000,0,6,0,0,0
8448000,0,6,0,0,0
8449000,0,6,0,0,0
8450000,0,6,0,0,0
8451000,0,6,0,0,0
8452000,0,6,0,0,0
8453000,0,6,0,0,0
8454000,0,6,0,0,0
8455000,0,6,0,0,0
8456000,0,6,0,0,0
8457000,0,6,0,0,0
8458000,0,6,0,0,0
8459000,0,6,0,0,0
8460000,0,6,0,0,0
8461000,0,6,0,0,0
8462000,0,6,0,0,0
8463000,0,6,0,0,0
8464000,0,6,0,0,0
8465000,0,6,0,0,0
8466000,0,6,0,0,0
8467000,0,6,0,0,0
8468000,0,6,0,0,0
8469000,0,6,0,0,0
8470000,0,6,0,0,0
8471000,0,6,0,0,0
8472000,0,6,0,0,0
8473000,0,6,0,0,0
8474000,0,6,0,0,0
8475000,0,6,0,0,0
8476000,0,6,0,0,0
8477000,0,6,0,0,0
8478000,0,6,0,0,0
8479000,0,6,0,0,0
8480000,0,6,0,0,0
8481000,0,6,0,0,0
8482000,0,6,0,0,0
8483000,0,6,0,0,0
8484000,0,6,0,0,0
8485000,0,6,0,0,0
8486000,0,6,0,0,0
8487000,0,6,0,0,0
8488000,0,6,0,0,0
8489000,0,6,0,0,0
8490000,0,6,0,0,0
8491000,0,6,0,0,0
8492000,0,6,0,0,0
8493000,0,6,0,0,0
8494000,0,6,0,0,0
8495000,0,6,0,0,0
8496000,0,6,0,0,0
8497000,0,6,0,0,0
8498000,0,6,0,0,0
8499000,0,6,0,0,0
8500000,0,6,0,0,0
8501000,0,6,0,0,0
8502000,0,6,0,0,0
8503000,0,6,0,0,0
8504000,0,6,0,0,0
8505000,0,6,0,0,0
8506000,0,6,0,0,0
8507000,0,6,0,0,0
8508000,0,6,0,0,0
8509000,0,6,0,0,0
8510000,0,6,0,0,0
8511000,0,6,0,0,0
8512000,0,6,0,0,0
8513000,0,6,0,0,0
8514000,0,6,0,0,0
8515000,0,6,0,0,0
8516000,0,6,0,0,0
8517000,0,6,0,0,0
8518000,0,6,0,0,0
8519000,0,6,0,0,0
8520000,0,6,0,0,0
8521000,0,6,0,0,0
8522000,0,6,0,0,0
8523000,0,6,0,0,0
8524000,0,6,0,0,0
8525000,0,6,0,0,0
8526000,0,6,0,0,0
8527000,0,6,0,0,0
8528000,0,6,0,0,0
8529000,0,6,0,0,0
8530000,0,6,0,0,0
8531000,0,6,0,0,0
8532000,0,6,0,0,0
8533000,0,6,0,0,0
8534000,0,6,0,0,0
8535000,1,5,0,0,0
8536000,1,5,0,0,0
8537000,1,5,0,0,0
8538000,1,5,0,0,0
8539000,1,5,0,0,0
8540000,1,5,0,0,0
8541000,1,5,0,0,0
8542000,1,5,0,0,0
8543000,1,5,0,0,0
8544000,1,5,0,0,0
8545000,1,5,0,0,0
8546000,1,5,0,0,0
8547000,1,5,0,0,0
8548000,1,5,0,0,0
8549000,0,5,0,0,0
8550000,0,5,0,0,0
8551000,1,5,0,0,0
8552000,0,5,0,0,0
8553000,0,5,0,0,0
8554000,0,5,0,0,0
8555000,0,5,0,0,0
8556000,0,5,0,0,0
8557000,0,5,0,0,0
8558000,0,5,0,0,0
8559000,0,5,0,0,0
8560000,0,5,0,0,0
8561000,0,5,0,0,0
8562000,0,5,0,0,0
8563000,0,5,0,0,0
8564000,0,5,0,0,0
8565000,0,5,0,0,0
8566000,0,5,0,0,0
8567000,0,5,0,0,0
8568000,0,5,0,0,0
8569000,0,5,0,0,0
8570000,0,5,0,0,0
8571000,0,5,0,0,0
8572000,0,5,0,0,0
8573000,0,5,0,0,0
8574000,0,5,0,0,0
8575000,0,5,0,0,0
8576000,0,5,0,0,0
8577000,0,5,0,0,0
8578000,0,5,0,0,0
8579000,0,5,0,0,0
8580000,0,5,0,0,0
8581000,0,5,0,0,0
8582000,0,5,0,0,0
8583000,0,5,0,0,0
8584000,0,5,0,0,0
8585000,0,5,0,0,0
8586000,0,5,0,0,0
8587000,0,5,0,0,0
8588000,0,5,0,0,0
8589000,0,5,0,0,0
8590000,0,5,0,0,0
8591000,0,5,0,0,0
8592000,0,5,0,0,0
8593000,0,5,0,0,0
8594000,0,5,0,0,0
8595000,0,5,0,0,0
8596000,0,5,0,0,0
8597000,0,5,0,0,0
8598000,0,5,0,0,0
8599000,0,5,0,0,0
8600000,0,5,0,0,0
8601000,0,5,0,0,0
8602000,0,5,0,0,0
8603000,0,5,0,0,0
8604000,0,5,0,0,0
8605000,0,5,0,0,0
8606000,0,5,0,0,0
8607000,0,5,0,0,0
8608000,0,5,0,0,0
8609000,0,5,0,0,0
8610000,0,5,0,0,0
8611000,0,5,0,0,0
8612000,0,5,0,0,0
8613000,0,5,0,0,0
8614000,0,5,0,0,0
8615000,0,5,0,0,0
8616000,0,5,0,0,0
8617000,0,5,0,0,0
8618000,0,5,0,0,0
8619000,0,5,0,0,0
8620000,0,5,0,0,0
8621000,0,5,0,0,0
8622000,0,5,0,0,0
8623000,0,5,0,0,0
8624000,0,5,0,0,0
8625000,0,5,0,0,0
8626000,0,5,0,0,0
8627000,0,5,0,0,0
8628000,0,5,0,0,0
8629000,0,5,0,0,0
8630000,0,5,0,0,0
8631000,0,5,0,0,0
8632000,0,5,0,0,0
8633000,0,5,0,0,0
8634000,0,5,0,0,0
8635000,0,5,0,0,0
8636000,0,5,0,0,0
8637000,0,5,0,0,0
8638000,0,5,0,0,0
8639000,0,5,0,0,0
8640000,0,5,0,0,0
8641000,0,5,0,0,0
8642000,0,5,0,0,0
8643000,0,5,0,0,0
8644000,0,5,0,0,0
8645000,0,5,0,0,0
8646000,0,5,0,0,0
8647000,0,5,0,0,0
8648000,0,5,0,0,0
8649000,0,5,0,0,0
8650000,0,5,0,0,0
8651000,0,5,0,0,0
8652000,0,5,0,0,0
8653000,0,5,0,0,0
8654000,0,5,0,0,0
8655000,0,5,0,0,0
8656000,0,5,0,0,0
8657000,0,5,0,0,0
8658000,0,5,0,0,0
8659000,0,5,0,0,0
8660000,0,5,0,0,0
8661000,0,5,0,0,0
8662000,0,5,0,0,0
8663000,0,5,0,0,0
8664000,0,5,0,0,0
8665000,0,5,0,0,0
8666000,0,5,0,0,0
8667000,0,5,0,0,0
8668000,0,5,0,0,0
8669000,0,5,0,0,0
8670000,0,5,0,0,0
8671000,0,5,0,0,0
8672000,0,5,0,0,0
8673000,0,5,0,0,0
8674000,0,5,0,0,0
8675000,0,5,0,0,0
8676000,0,5,0,0,0
8677000,0,5,0,0,0
8678000,0,5,0,0,0
8679000,0,5,0,0,0
8680000,0,5,0,0,0
8681000,0,5,0,0,0
8682000,0,5,0,0,0
8683000,0,5,0,0,0
8684000,0,5,0,0,0
8685000,0,5,0,0,0
8686000,0,5,0,0,0
8687000,0,5,0,0,0
8688000,0,5,0,0,0
8689000,0,5,0,0,0
8690000,1,5,0,0,0
8691000,0,5,0,0,0
8692000,0,5,0,0,0
8693000,0,5,0,0,0
8694000,0,5,0,0,0
8695000,0,5,0,0,0
8696000,0,5,0,0,0
8697000,0,5,0,0,0
8698000,0,5,0,0,0
8699000,0,5,0,0,0
8700000,0,5,0,0,0
8701000,0,5,0,0,0
8702000,0,5,0,0,0
8703000,0,5,0,0,0
8704000,0,5,0,0,0
8705000,0,5,0,0,0
8706000,0,5,0,0,0
8707000,0,5,0,0,0
8708000,0,5,0,0,0
8709000,0,5,0,0,0
8710000,0,5,0,0,0
8711000,0,5,0,0,0
8712000,0,5,0,0,0
8713000,0,5,0,0,0
8714000,0,5,0,0,0
8715000,0,5,0,0,0
8716000,0,5,0,0,0
8717000,0,5,0,0,0
8718000,0,5,0,0,0
8719000,0,5,0,0,0
8720000,0,5,0,0,0
8721000,0,5,0,0,0
8722000,0,5,0,0,0
8723000,0,5,0,0,0
8724000,0,5,0,0,0
8725000,0,5,0,0,0
8726000,0,5,0,0,0
8727000,0,5,0,0,0
8728000,0,5,0,0,0
8729000,0,5,0,0,0
8730000,0,5,0,0,0
8731000,0,5,0,0,0
8732000,0,5,0,0,0
8733000,0,5,0,0,0
8734000,0,5,0,0,0
8735000,0,5,0,0,0
8736000,0,5,0,0,0
8737000,0,5,0,0,0
8738000,0,5,0,0,0
8739000,0,5,0,0,0
8740000,0,5,0,0,0
8741000,0,5,0,0,0
8742000,0,5,0,0,0
8743000,0,5,0,0,0
8744000,0,5,0,0,0
8745000,0,5,0,0,0
8746000,0,5,0,0,0
8747000,0,5,0,0,0
8748000,0,5,0,0,0
8749000,0,5,0,0,0
8750000,0,5,0,0,0
8751000,0,5,0,0,0
8752000,0,5,0,0,0
8753000,0,5,0,0,0
8754000,0,5,0,0,0
8755000,0,5,0,0,0
8756000,0,5,0,0,0
8757000,0,5,0,0,0
8758000,0,5,0,0,0
8759000,0,5,0,0,0
8760000,0,5,0,0,0
8761000,1,5,0,0,0
8762000,0,5,0,0,0
8763000,0,5,0,0,0
8764000,0,5,0,0,0
8765000,0,5,0,0,0
8766000,0,5,0,0,0
8767000,0,5,0,0,0
8768000,0,5,0,0,0
8769000,0,5,0,0,0
8770000,0,5,0,0,0
8771000,0,5,0,0,0
8772000,0,5,0,0,0
8773000,0,5,0,0,0
8774000,0,5,0,0,0
8775000,0,5,0,0,0
8776000,0,5,0,0,0
8777000,0,5,0,0,0
8778000,0,5,0,0,0
8779000,0,5,0,0,0
8780000,0,5,0,0,0
8781000,0,5,0,0,0
8782000,0,5,0,0,0
8783000,0,5,0,0,0
8784000,0,5,0,0,0
8785000,0,5,0,0,0
8786000,0,5,0,0,0
8787000,0,5,0,0,0
8788000,0,5,0,0,0
8789000,0,5,0,0,0
8790000,0,5,0,0,0
8791000,0,5,0,0,0
8792000,0,5,0,0,0
8793000,0,5,0,0,0
8794000,0,5,0,0,0
8795000,0,5,0,0,0
8796000,0,5,0,0,0
8797000,0,5,0,0,0
8798000,0,5,0,0,0
8799000,0,5,0,0,0
8800000,0,5,0,0,0
8801000,0,5,0,0,0
8802000,0,5,0,0,0
8803000,0,5,0,0,0
8804000,0,5,0,0,0
8805000,0,5,0,0,0
8806000,0,5,0,0,0
8807000,0,5,0,0,0
8808000,0,5,0,0,0
8809000,0,5,0,0,0
8810000,0,5,0,0,0
8811000,0,5,0,0,0
8812000,0,5,0,0,0
8813000,0,5,0,0,0
8814000,0,5,0,0,0
8815000,0,5,0,0,0
8816000,0,5,0,0,0
8817000,0,5,0,0,0
8818000,0,5,0,0,0
8819000,0,5,0,0,0
8820000,0,5,0,0,0
8821000,0,5,0,0,0
8822000,0,5,0,0,0
8823000,0,5,0,0,0
8824000,0,5,0,0,0
8825000,0,5,0,0,0
8826000,0,5,0,0,0
8827000,0,5,0,0,0
8828000,0,5,0,0,0
8829000,0,5,0,0,0
8830000,0,5,0,0,0
8831000,0,5,0,0,0
8832000,0,5,0,0,0
8833000,0,5,0,0,0
8834000,0,5,0,0,0
8835000,0,5,0,0,0
8836000,0,5,0,0,0
8837000,0,5,0,0,0
8838000,0,5,0,0,0
8839000,0,5,0,0,0
8840000,0,5,0,0,0
8841000,0,5,0,0,0
8842000,0,5,0,0,0
8843000,0,5,0,0,0
8844000,0,5,0,0,0
8845000,0,5,0,0,0
8846000,0,5,0,0,0
8847000,0,5,0,0,0
8848000,0,5,0,0,0
8849000,0,5,0,0,0
8850000,0,5,0,0,0
8851000,0,5,0,0,0
8852000,0,5,0,0,0
8853000,0,5,0,0,0
8854000,0,5,0,0,0
8855000,0,5,0,0,0
8856000,0,5,0,0,0
8857000,0,5,0,0,0
8858000,0,5,0,0,0
8859000,0,5,0,0,0
8860000,0,5,0,0,0
8861000,0,5,0,0,0
8862000,0,5,0,0,0
8863000,0,5,0,0,0
8864000,0,5,0,0,0
8865000,0,5,0,0,0
8866000,0,5,0,0,0
8867000,0,5,0,0,0
8868000,0,5,0,0,0
8869000,0,5,0,0,0
8870000,0,5,0,0,0
8871000,0,5,0,0,0
8872000,0,5,0,0,0
8873000,0,5,0,0,0
8874000,0,5,0,0,0
8875000,0,5,0,0,0
8876000,0,5,0,0,0
8877000,0,5,0,0,0
8878000,0,5,0,0,0
8879000,0,5,0,0,0
8880000,0,5,0,0,0
8881000,0,5,0,0,0
8882000,0,5,0,0,0
8883000,0,5,0,0,0
8884000,0,5,0,0,0
8885000,0,5,0,0,0
8886000,0,5,0,0,0
8887000,0,5,0,0,0
8888000,0,5,0,0,0
8889000,0,5,0,0,0
8890000,0,5,0,0,0
8891000,0,5,0,0,0
8892000,0,5,0,0,0
8893000,0,5,0,0,0
8894000,0,5,0,0,0
8895000,0,5,0,0,0
8896000,0,5,0,0,0
8897000,0,5,0,0,0
8898000,0,5,0,0,0
8899000,0,5,0,0,0
8900000,0,5,0,0,0
8901000,0,5,0,0,0
8902000,0,5,0,0,0
8903000,0,5,0,0,0
8904000,0,5,0,0,0
8905000,0,5,0,0,0
8906000,0,5,0,0,0
8907000,0,5,0,0,0
8908000,0,5,0,0,0
8909000,0,5,0,0,0
8910000,0,5,0,0,0
8911000,0,5,0,0,0
8912000,0,5,0,0,0
8913000,0,5,0,0,0
8914000,0,5,0,0,0
8915000,0,5,0,0,0
8916000,0,5,0,0,0
8917000,0,5,0,0,0
8918000,0,5,0,0,0
8919000,0,5,0,0,0
8920000,0,5,0,0,0
8921000,0,5,0,0,0
8922000,0,5,0,0,0
8923000,0,5,0,0,0
8924000,0,5,0,0,0
8925000,0,5,0,0,0
8926000,0,5,0,0,0
8927000,0,5,0,0,0
8928000,0,5,0,0,0
8929000,0,5,0,0,0
8930000,0,5,0,0,0
8931000,0,5,0,0,0
8932000,0,5,0,0,0
8933000,0,5,0,0,0
8934000,0,5,0,0,0
8935000,0,5,0,0,0
8936000,0,5,0,0,0
8937000,0,5,0,0,0
