LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Fri Mar 15 15:33:51 +0800 2019
 1530 atoms
 3 atom types

 -1.957999 45.016999  xlo xhi
 0.564003 47.435999  ylo yhi
 -0.771952 46.272953  zlo zhi					
					
 Masses
 
 1 12.010700 
 2 1.007940 					
 3 15.999400 
 
 Atoms
 					
581	2	0	24.839	30.19	20.842
582	2	0	28.637	28.827	23.494
583	2	0	27.13	29.415	21.645
584	2	0	22.079	30.912	26.205
585	2	0	23.58	30.303	28.079
586	2	0	25.784	29.49	28.898
587	2	0	27.93	28.706	29.806
588	2	0	31.297	27.8	26.808
589	2	0	29.717	28.426	24.893
590	1	0	15.564	21.428	17.749
591	1	0	16.655	22.31	17.613
592	1	0	17.566	22.55	18.662
593	1	0	17.401	21.879	19.912
594	1	0	16.28	20.958	20.087
595	1	0	15.352	20.743	18.982
596	1	0	16.108	20.282	21.321
597	1	0	17.048	20.487	22.403
598	1	0	18.143	21.408	22.209
599	1	0	18.32	22.084	21.016
600	1	0	14.222	19.84	19.146
601	1	0	14.031	19.185	20.344
602	1	0	14.957	19.376	21.452
603	1	0	16.851	19.754	23.635
604	1	0	15.676	18.87	23.719
605	1	0	14.756	18.686	22.667
606	1	0	15.41	18.113	24.938
607	1	0	16.455	18.384	25.917
608	1	0	17.672	19.249	25.893
609	1	0	17.801	19.927	24.673
610	2	0	14.872	21.268	16.894
611	2	0	16.801	22.833	16.632
612	2	0	18.413	23.254	18.515
613	2	0	18.871	21.592	23.028
614	2	0	19.176	22.786	20.904
615	2	0	13.511	19.676	18.306
616	2	0	13.163	18.499	20.46
617	2	0	13.89	18.003	22.79
618	2	0	14.544	17.43	25.095
619	2	0	18.39	19.342	26.742
620	2	0	18.67	20.603	24.533
621	1	0	29.483	20.158	25.58
622	1	0	29.981	18.808	25.309
623	1	0	30.638	18.026	26.253
624	1	0	30.887	18.479	27.616
625	1	0	30.543	19.89	27.83
626	1	0	29.84	20.731	26.879
627	1	0	30.379	20.521	29.126
628	1	0	30.623	19.715	30.323
629	1	0	31.132	18.361	30.1
630	1	0	31.26	17.784	28.841
631	1	0	30.169	20.388	31.512
632	1	0	29.528	21.642	31.423
633	1	0	29.244	22.353	30.222
634	1	0	29.632	21.763	28.994
635	1	0	28.57	21.008	24.862
636	1	0	28.093	22.2	25.448
637	1	0	28.412	22.678	26.751
638	1	0	29.286	21.898	27.548
639	2	0	29.783	18.364	24.311
640	2	0	30.931	16.991	25.97
641	2	0	31.39	17.743	30.986
642	2	0	31.606	16.73	28.776
643	2	0	30.278	19.895	32.5
644	2	0	29.182	22.101	32.378
645	2	0	28.672	23.306	30.24
646	2	0	28.197	20.696	23.865
647	2	0	27.37	22.803	24.851
648	2	0	27.933	23.595	27.159
649	1	0	17.818	26.928	9.904
650	1	0	17.888	26.237	11.193
651	1	0	19.044	26.146	11.961
652	1	0	20.308	26.744	11.552
653	1	0	20.272	27.294	10.191
654	1	0	19.085	27.426	9.367
655	1	0	21.257	28.188	9.611
656	1	0	22.424	28.537	10.422
657	1	0	22.534	27.869	11.719
658	1	0	21.555	27.034	12.248
659	1	0	23.189	29.586	9.8
660	1	0	22.759	30.168	8.589
661	1	0	21.569	29.841	7.878
662	1	0	20.733	28.833	8.418
663	1	0	16.709	27.345	9.088
664	1	0	16.919	28.169	7.963
665	1	0	18.173	28.68	7.519
666	1	0	19.329	28.345	8.266
667	2	0	16.958	25.793	11.605
668	2	0	18.981	25.64	12.949
669	2	0	23.433	28.07	12.339
670	2	0	21.712	26.612	13.264
671	2	0	24.105	29.967	10.298
672	2	0	23.39	30.981	8.162
673	2	0	21.275	30.396	6.96
674	2	0	15.676	27.055	9.373
675	2	0	16.019	28.49	7.379
676	2	0	18.231	29.376	6.654
677	1	0	16.756	2.16	7.36
678	1	0	17.529	2.744	6.265
679	1	0	17.155	3.902	5.589
680	1	0	15.95	4.653	5.916
681	1	0	15.101	3.977	6.905
682	1	0	15.464	2.786	7.65
683	1	0	14.013	4.596	7.64
684	1	0	13.681	5.99	7.339
685	1	0	14.426	6.608	6.243
686	1	0	15.48	5.989	5.577
687	1	0	12.748	6.526	8.295
688	1	0	12.314	5.74	9.383
689	1	0	12.726	4.406	9.669
690	1	0	13.658	3.791	8.798
691	1	0	17.073	1.143	8.328
692	1	0	16.203	0.897	9.412
693	1	0	14.987	1.589	9.685
694	1	0	14.594	2.626	8.804
695	2	0	18.491	2.265	5.986
696	2	0	17.837	4.298	4.805
697	2	0	14.162	7.648	5.955
698	2	0	16.017	6.562	4.791
699	2	0	12.407	7.579	8.203
700	2	0	11.609	6.227	10.097
701	2	0	12.374	3.884	10.584
702	2	0	18.03	0.586	8.251
703	2	0	16.513	0.11	10.137
704	2	0	14.396	1.366	10.599
705	1	0	10.359	21.485	13.278
706	1	0	10.983	21.853	14.549
707	1	0	11.029	21.016	15.659
708	1	0	10.461	19.674	15.656
709	1	0	9.702	19.369	14.437
710	1	0	9.646	20.206	13.253
711	1	0	9.308	18.04	14.009
712	1	0	9.631	16.91	14.881
713	1	0	10.227	17.241	16.176
714	1	0	10.613	18.527	16.542
715	1	0	9.409	15.653	14.215
716	1	0	8.987	15.622	12.868
717	1	0	8.758	16.756	12.037
718	1	0	8.964	18.042	12.595
719	1	0	10.422	22.075	11.966
720	1	0	9.884	21.398	10.85
721	1	0	9.27	20.113	10.867
722	1	0	9.179	19.437	12.109
723	2	0	11.491	22.837	14.618
724	2	0	11.573	21.367	16.563
725	2	0	10.423	16.415	16.891
726	2	0	11.105	18.67	17.528
727	2	0	9.615	14.703	14.749
728	2	0	8.852	14.618	12.405
729	2	0	8.488	16.637	10.965
730	2	0	10.943	23.044	11.824
731	2	0	9.983	21.9	9.86
732	2	0	8.935	19.625	9.927
733	1	0	3.262	43.087	42.345
734	1	0	4.263	42.269	43.03
735	1	0	5.5	41.94	42.484
